timestamp,data,label
2015-07-14 16:25:00,234,FALSE
2015-07-14 17:05:00,309,FALSE
2015-07-14 17:07:00,319,FALSE
2015-07-14 17:27:00,266,FALSE
2015-07-14 17:57:00,207,FALSE
2015-07-14 18:17:00,198,FALSE
2015-07-14 18:47:00,223,FALSE
2015-07-14 18:57:00,250,FALSE
2015-07-14 19:17:00,193,FALSE
2015-07-15 09:37:00,144,FALSE
2015-07-15 11:37:00,121,FALSE
2015-07-15 12:54:00,104,FALSE
2015-07-15 14:54:00,161,FALSE
2015-07-15 15:34:00,178,FALSE
2015-07-15 16:14:00,161,FALSE
2015-07-15 16:54:00,204,FALSE
2015-07-15 17:04:00,195,FALSE
2015-07-15 17:24:00,189,FALSE
2015-07-15 17:44:00,214,FALSE
2015-07-15 18:04:00,204,FALSE
2015-07-15 18:34:00,220,FALSE
2015-07-15 18:44:00,219,FALSE
2015-07-16 11:44:00,154,FALSE
2015-07-16 14:19:00,118,FALSE
2015-07-16 14:29:00,124,FALSE
2015-07-16 14:59:00,174,FALSE
2015-07-16 15:09:00,232,FALSE
2015-07-16 15:19:00,316,FALSE
2015-07-16 15:29:00,340,FALSE
2015-07-16 15:39:00,398,FALSE
2015-07-16 15:49:00,401,FALSE
2015-07-16 15:50:00,392,FALSE
2015-07-16 16:09:00,349,FALSE
2015-07-16 16:29:00,388,FALSE
2015-07-16 16:39:00,345,FALSE
2015-07-16 16:49:00,363,FALSE
2015-07-16 16:59:00,516,FALSE
2015-07-16 17:09:00,460,FALSE
2015-07-16 17:19:00,411,FALSE
2015-07-16 17:29:00,413,FALSE
2015-07-16 17:39:00,331,FALSE
2015-07-16 17:49:00,367,FALSE
2015-07-16 17:59:00,330,FALSE
2015-07-16 18:09:00,288,FALSE
2015-07-16 18:19:00,293,FALSE
2015-07-16 18:59:00,225,FALSE
2015-07-16 19:19:00,226,FALSE
2015-07-16 19:29:00,200,FALSE
2015-07-16 19:49:00,203,FALSE
2015-07-16 20:09:00,197,FALSE
2015-07-17 18:11:00,1185,FALSE
2015-07-17 18:21:00,1081,FALSE
2015-07-17 18:31:00,1174,FALSE
2015-07-17 18:45:00,1336,FALSE
2015-07-17 18:55:00,1174,FALSE
2015-07-17 19:05:00,839,FALSE
2015-07-17 19:15:00,657,FALSE
2015-07-17 19:25:00,507,FALSE
2015-07-17 19:35:00,274,FALSE
2015-07-17 19:45:00,241,FALSE
2015-07-17 19:55:00,187,FALSE
2015-07-17 20:05:00,165,FALSE
2015-07-17 20:25:00,86,FALSE
2015-07-17 20:55:00,93,FALSE
2015-07-18 03:56:00,57,FALSE
2015-07-18 04:56:00,93,FALSE
2015-07-18 10:06:00,131,FALSE
2015-07-18 10:16:00,123,FALSE
2015-07-18 11:26:00,109,FALSE
2015-07-18 11:46:00,118,FALSE
2015-07-18 11:56:00,128,FALSE
2015-07-18 12:36:00,246,FALSE
2015-07-18 12:46:00,231,FALSE
2015-07-18 13:46:00,309,FALSE
2015-07-18 14:36:00,217,FALSE
2015-07-18 16:26:00,87,FALSE
2015-07-18 16:56:00,85,FALSE
2015-07-18 17:16:00,79,FALSE
2015-07-18 18:56:00,73,FALSE
2015-07-18 19:16:00,92,FALSE
2015-07-19 10:53:00,97,FALSE
2015-07-19 11:25:00,96,FALSE
2015-07-19 12:35:00,172,FALSE
2015-07-19 12:45:00,179,FALSE
2015-07-19 13:05:00,178,FALSE
2015-07-19 13:25:00,183,FALSE
2015-07-19 13:45:00,150,FALSE
2015-07-19 14:55:00,174,FALSE
2015-07-19 15:45:00,166,FALSE
2015-07-19 16:35:00,161,FALSE
2015-07-19 16:45:00,151,FALSE
2015-07-19 16:55:00,169,FALSE
2015-07-20 06:05:00,94,FALSE
2015-07-20 06:15:00,99,FALSE
2015-07-20 07:55:00,134,FALSE
2015-07-20 09:55:00,152,FALSE
2015-07-20 10:15:00,153,FALSE
2015-07-20 10:55:00,132,FALSE
2015-07-20 11:35:00,134,FALSE
2015-07-20 11:51:00,141,FALSE
2015-07-21 00:50:00,23,FALSE
2015-07-21 01:00:00,21,FALSE
2015-07-21 01:10:00,95,FALSE
2015-07-21 01:20:00,90,FALSE
2015-07-21 01:50:00,89,FALSE
2015-07-21 03:00:00,90,FALSE
2015-07-21 03:10:00,103,FALSE
2015-07-21 03:30:00,67,FALSE
2015-07-21 04:30:00,24,FALSE
2015-07-21 04:40:00,53,FALSE
2015-07-21 09:00:00,197,FALSE
2015-07-21 09:10:00,202,FALSE
2015-07-21 11:20:00,120,FALSE
2015-07-21 13:20:00,139,FALSE
2015-07-21 13:30:00,215,FALSE
2015-07-21 13:40:00,196,FALSE
2015-07-21 14:10:00,229,FALSE
2015-07-21 14:20:00,173,FALSE
2015-07-21 14:40:00,178,FALSE
2015-07-21 14:50:00,198,FALSE
2015-07-21 15:00:00,192,FALSE
2015-07-21 15:30:00,316,FALSE
2015-07-21 15:50:00,263,FALSE
2015-07-21 16:00:00,250,FALSE
2015-07-21 16:20:00,237,FALSE
2015-07-21 16:30:00,302,FALSE
2015-07-21 16:40:00,292,FALSE
2015-07-21 17:00:00,318,FALSE
2015-07-21 17:10:00,294,FALSE
2015-07-21 17:20:00,245,FALSE
2015-07-21 17:40:00,246,FALSE
2015-07-21 18:00:00,252,FALSE
2015-07-21 18:10:00,211,FALSE
2015-07-21 18:30:00,218,FALSE
2015-07-21 19:00:00,150,FALSE
2015-07-22 00:04:00,87,FALSE
2015-07-22 00:14:00,96,FALSE
2015-07-22 01:44:00,56,FALSE
2015-07-22 02:24:00,116,FALSE
2015-07-22 03:44:00,95,FALSE
2015-07-22 03:54:00,87,FALSE
2015-07-22 04:14:00,86,FALSE
2015-07-22 04:24:00,32,FALSE
2015-07-22 04:34:00,28,FALSE
2015-07-22 04:44:00,29,FALSE
2015-07-22 04:54:00,12,FALSE
2015-07-22 05:04:00,12,FALSE
2015-07-22 05:14:00,12,FALSE
2015-07-22 09:04:00,147,FALSE
2015-07-22 09:14:00,140,FALSE
2015-07-22 14:43:00,161,FALSE
2015-07-22 14:53:00,183,FALSE
2015-07-22 15:03:00,224,FALSE
2015-07-22 15:43:00,325,FALSE
2015-07-22 16:23:00,288,FALSE
2015-07-22 16:33:00,263,FALSE
2015-07-22 16:53:00,320,FALSE
2015-07-22 17:03:00,365,FALSE
2015-07-22 17:13:00,331,FALSE
2015-07-22 17:23:00,316,FALSE
2015-07-22 17:53:00,369,FALSE
2015-07-22 18:03:00,303,FALSE
2015-07-22 18:13:00,267,FALSE
2015-07-22 18:23:00,232,FALSE
2015-07-22 18:33:00,241,FALSE
2015-07-22 19:03:00,237,FALSE
2015-07-22 19:13:00,196,FALSE
2015-07-22 19:23:00,137,FALSE
2015-07-23 03:55:00,2858,FALSE
2015-07-23 04:15:00,2781,FALSE
2015-07-23 04:24:00,2891,FALSE
2015-07-23 11:55:00,123,FALSE
2015-07-23 12:05:00,236,FALSE
2015-07-23 12:25:00,314,FALSE
2015-07-23 14:35:00,256,FALSE
2015-07-23 14:45:00,267,FALSE
2015-07-23 14:55:00,275,FALSE
2015-07-23 15:15:00,370,FALSE
2015-07-23 15:35:00,362,FALSE
2015-07-23 15:45:00,340,FALSE
2015-07-23 15:55:00,320,FALSE
2015-07-23 16:05:00,221,FALSE
2015-07-23 16:15:00,265,FALSE
2015-07-23 16:25:00,248,FALSE
2015-07-23 16:55:00,316,FALSE
2015-07-23 17:05:00,342,FALSE
2015-07-23 17:15:00,321,FALSE
2015-07-23 17:25:00,319,FALSE
2015-07-23 17:45:00,335,FALSE
2015-07-23 17:55:00,317,FALSE
2015-07-23 18:15:00,328,FALSE
2015-07-23 18:25:00,306,FALSE
2015-07-23 18:35:00,305,FALSE
2015-07-23 18:45:00,269,FALSE
2015-07-23 18:55:00,273,FALSE
2015-07-23 19:05:00,261,FALSE
2015-07-23 19:15:00,238,FALSE
2015-07-23 19:25:00,208,FALSE
2015-07-23 23:35:00,105,FALSE
2015-07-24 09:29:00,141,FALSE
2015-07-24 10:08:00,144,FALSE
2015-07-24 10:49:00,170,FALSE
2015-07-24 11:19:00,167,FALSE
2015-07-24 11:39:00,179,FALSE
2015-07-24 11:49:00,178,FALSE
2015-07-24 11:59:00,177,FALSE
2015-07-24 12:09:00,203,FALSE
2015-07-24 12:19:00,236,FALSE
2015-07-24 12:29:00,258,FALSE
2015-07-24 12:39:00,251,FALSE
2015-07-24 12:44:00,265,FALSE
2015-07-24 16:59:00,319,FALSE
2015-07-24 17:09:00,287,FALSE
2015-07-24 17:29:00,293,FALSE
2015-07-24 17:59:00,211,FALSE
2015-07-24 18:29:00,142,FALSE
2015-07-24 18:39:00,176,FALSE
2015-07-24 18:49:00,184,FALSE
2015-07-24 18:59:00,201,FALSE
2015-07-24 19:09:00,193,FALSE
2015-07-24 19:19:00,157,FALSE
2015-07-24 19:39:00,75,FALSE
2015-07-24 19:49:00,116,FALSE
2015-07-24 19:59:00,127,FALSE
2015-07-24 20:09:00,98,FALSE
2015-07-24 20:19:00,106,FALSE
2015-07-24 20:29:00,126,FALSE
2015-07-24 20:39:00,63,FALSE
2015-07-24 20:59:00,91,FALSE
2015-07-24 21:29:00,115,FALSE
2015-07-24 21:39:00,112,FALSE
2015-07-25 01:29:00,670,FALSE
2015-07-25 05:39:00,2941,FALSE
2015-07-25 05:59:00,2848,FALSE
2015-07-25 06:03:00,2924,FALSE
2015-07-25 09:34:00,213,FALSE
2015-07-25 09:54:00,241,FALSE
2015-07-25 10:04:00,260,FALSE
2015-07-25 10:14:00,242,FALSE
2015-07-25 10:54:00,250,FALSE
2015-07-25 11:04:00,316,FALSE
2015-07-25 11:14:00,325,FALSE
2015-07-25 11:24:00,275,FALSE
2015-07-25 11:34:00,283,FALSE
2015-07-25 11:44:00,301,FALSE
2015-07-25 11:54:00,373,FALSE
2015-07-25 12:04:00,428,FALSE
2015-07-25 12:14:00,407,FALSE
2015-07-25 12:24:00,414,FALSE
2015-07-25 12:34:00,438,FALSE
2015-07-25 12:44:00,526,FALSE
2015-07-25 12:54:00,478,FALSE
2015-07-25 13:14:00,384,FALSE
2015-07-25 13:24:00,374,FALSE
2015-07-25 13:34:00,462,FALSE
2015-07-25 13:54:00,398,FALSE
2015-07-25 14:34:00,366,FALSE
2015-07-25 14:44:00,311,FALSE
2015-07-25 15:04:00,227,FALSE
2015-07-25 16:14:00,148,FALSE
2015-07-25 16:24:00,137,FALSE
2015-07-25 16:34:00,144,FALSE
2015-07-25 16:54:00,149,FALSE
2015-07-25 17:04:00,126,FALSE
2015-07-25 17:14:00,78,FALSE
2015-07-25 17:34:00,95,FALSE
2015-07-25 18:24:00,55,FALSE
2015-07-25 18:34:00,57,FALSE
2015-07-25 18:54:00,69,FALSE
2015-07-25 19:04:00,88,FALSE
2015-07-26 10:55:00,105,FALSE
2015-07-26 11:25:00,107,FALSE
2015-07-26 12:25:00,228,FALSE
2015-07-26 12:35:00,249,FALSE
2015-07-26 12:45:00,222,FALSE
2015-07-26 12:55:00,133,FALSE
2015-07-26 15:25:00,131,FALSE
2015-07-26 19:15:00,126,FALSE
2015-07-26 19:25:00,146,FALSE
2015-07-27 07:46:00,117,FALSE
2015-07-27 09:06:00,182,FALSE
2015-07-27 09:26:00,146,FALSE
2015-07-27 09:36:00,161,FALSE
2015-07-27 09:46:00,193,FALSE
2015-07-27 10:16:00,217,FALSE
2015-07-27 10:26:00,187,FALSE
2015-07-27 10:56:00,153,FALSE
2015-07-27 11:26:00,161,FALSE
2015-07-27 11:36:00,155,FALSE
2015-07-27 11:56:00,213,FALSE
2015-07-27 12:06:00,142,FALSE
2015-07-27 12:16:00,196,FALSE
2015-07-27 12:26:00,189,FALSE
2015-07-27 12:56:00,187,FALSE
2015-07-27 13:36:00,190,FALSE
2015-07-27 13:46:00,184,FALSE
2015-07-27 16:36:00,224,FALSE
2015-07-27 17:06:00,322,FALSE
2015-07-27 17:16:00,296,FALSE
2015-07-27 17:26:00,274,FALSE
2015-07-27 17:36:00,278,FALSE
2015-07-27 18:06:00,172,FALSE
2015-07-27 18:26:00,202,FALSE
2015-07-27 18:36:00,214,FALSE
2015-07-27 18:46:00,182,FALSE
2015-07-27 18:56:00,179,FALSE
2015-07-28 13:46:00,102,FALSE
2015-07-28 13:56:00,95,FALSE
2015-07-28 14:06:00,141,FALSE
2015-07-28 14:26:00,136,FALSE
2015-07-28 14:36:00,175,FALSE
2015-07-28 14:46:00,187,FALSE
2015-07-28 14:56:00,175,FALSE
2015-07-28 15:26:00,211,FALSE
2015-07-28 15:46:00,239,FALSE
2015-07-28 15:56:00,251,FALSE
2015-07-28 16:22:00,245,FALSE
2015-07-28 16:23:00,241,FALSE
2015-07-28 16:33:00,209,FALSE
2015-07-28 16:43:00,223,FALSE
2015-07-28 16:53:00,290,FALSE
2015-07-28 17:03:00,272,FALSE
2015-07-28 17:33:00,268,FALSE
2015-07-28 17:53:00,228,FALSE
2015-07-28 18:23:00,211,FALSE
2015-07-29 10:13:00,157,FALSE
2015-07-30 09:59:00,290,FALSE
2015-07-30 12:29:00,2003,TRUE
2015-07-30 12:59:00,188,FALSE
2015-07-30 13:49:00,700,FALSE
2015-07-30 13:59:00,556,FALSE
2015-07-30 14:09:00,931,FALSE
2015-07-30 14:19:00,117,FALSE
2015-07-30 14:29:00,450,FALSE
2015-07-30 14:39:00,221,FALSE
2015-07-30 14:59:00,195,FALSE
2015-07-30 15:09:00,243,FALSE
2015-07-30 15:19:00,233,FALSE
2015-07-30 15:39:00,274,FALSE
2015-07-30 16:09:00,410,FALSE
2015-07-30 16:19:00,414,FALSE
2015-07-30 16:29:00,417,FALSE
2015-07-30 16:39:00,820,FALSE
2015-07-30 16:49:00,1010,FALSE
2015-07-30 16:59:00,903,FALSE
2015-07-30 17:09:00,965,FALSE
2015-07-30 17:19:00,837,FALSE
2015-07-30 17:21:00,897,FALSE
2015-07-30 18:10:00,207,FALSE
2015-07-30 18:30:00,199,FALSE
2015-07-30 18:37:00,241,FALSE
2015-07-30 21:09:00,292,FALSE
2015-07-30 22:22:00,484,FALSE
2015-07-31 03:11:00,91,FALSE
2015-07-31 06:29:00,88,FALSE
2015-07-31 06:37:00,91,FALSE
2015-07-31 15:59:00,402,FALSE
2015-07-31 16:09:00,534,FALSE
2015-07-31 16:19:00,561,FALSE
2015-07-31 16:29:00,584,FALSE
2015-07-31 16:39:00,642,FALSE
2015-07-31 16:49:00,593,FALSE
2015-07-31 16:59:00,592,FALSE
2015-07-31 17:09:00,625,FALSE
2015-07-31 17:19:00,719,FALSE
2015-07-31 17:29:00,810,FALSE
2015-07-31 17:39:00,790,FALSE
2015-07-31 17:41:00,789,FALSE
2015-07-31 18:01:00,863,FALSE
2015-07-31 18:11:00,722,FALSE
2015-07-31 18:21:00,714,FALSE
2015-07-31 18:31:00,860,FALSE
2015-07-31 18:51:00,949,FALSE
2015-07-31 19:01:00,1099,FALSE
2015-07-31 19:11:00,718,FALSE
2015-07-31 19:21:00,574,FALSE
2015-07-31 19:31:00,570,FALSE
2015-07-31 19:41:00,282,FALSE
2015-07-31 19:51:00,288,FALSE
2015-07-31 20:01:00,234,FALSE
2015-07-31 20:11:00,149,FALSE
2015-07-31 20:31:00,134,FALSE
2015-07-31 20:41:00,87,FALSE
2015-07-31 20:51:00,110,FALSE
2015-07-31 21:01:00,108,FALSE
2015-07-31 21:21:00,146,FALSE
2015-07-31 21:31:00,174,FALSE
2015-07-31 21:41:00,180,FALSE
2015-07-31 22:11:00,182,FALSE
2015-08-01 16:50:00,90,FALSE
2015-08-01 17:00:00,89,FALSE
2015-08-01 18:00:00,61,FALSE
2015-08-01 18:20:00,49,FALSE
2015-08-01 18:40:00,59,FALSE
2015-08-01 18:50:00,68,FALSE
2015-08-01 19:00:00,70,FALSE
2015-08-02 10:56:00,94,FALSE
2015-08-02 11:26:00,116,FALSE
2015-08-02 11:36:00,171,FALSE
2015-08-02 12:06:00,169,FALSE
2015-08-02 18:57:00,99,FALSE
2015-08-03 08:57:00,143,FALSE
2015-08-03 09:07:00,149,FALSE
2015-08-03 09:27:00,152,FALSE
2015-08-03 09:37:00,165,FALSE
2015-08-03 09:47:00,165,FALSE
2015-08-03 09:57:00,160,FALSE
2015-08-03 10:27:00,157,FALSE
2015-08-03 10:37:00,183,FALSE
2015-08-03 12:47:00,191,FALSE
2015-08-03 13:07:00,179,FALSE
2015-08-03 13:37:00,185,FALSE
2015-08-03 14:48:00,248,FALSE
2015-08-03 15:08:00,188,FALSE
2015-08-03 15:28:00,215,FALSE
2015-08-03 15:38:00,207,FALSE
2015-08-03 15:58:00,284,FALSE
2015-08-03 16:18:00,355,FALSE
2015-08-03 16:38:00,337,FALSE
2015-08-03 16:58:00,234,FALSE
2015-08-03 17:08:00,169,FALSE
2015-08-03 17:28:00,210,FALSE
2015-08-03 17:38:00,260,FALSE
2015-08-03 17:58:00,237,FALSE
2015-08-03 18:08:00,193,FALSE
2015-08-03 18:28:00,162,FALSE
2015-08-04 08:28:00,132,FALSE
2015-08-04 11:44:00,111,FALSE
2015-08-04 13:44:00,159,FALSE
2015-08-04 13:54:00,119,FALSE
2015-08-04 14:14:00,215,FALSE
2015-08-04 14:34:00,148,FALSE
2015-08-04 14:44:00,185,FALSE
2015-08-04 14:54:00,236,FALSE
2015-08-04 15:04:00,267,FALSE
2015-08-04 15:14:00,266,FALSE
2015-08-04 15:24:00,354,FALSE
2015-08-04 15:34:00,355,FALSE
2015-08-04 15:44:00,374,FALSE
2015-08-04 15:54:00,402,FALSE
2015-08-04 16:04:00,460,FALSE
2015-08-04 16:14:00,493,FALSE
2015-08-04 16:24:00,548,FALSE
2015-08-04 16:34:00,535,FALSE
2015-08-04 16:54:00,681,FALSE
2015-08-04 17:04:00,760,FALSE
2015-08-04 17:14:00,763,FALSE
2015-08-04 17:24:00,741,FALSE
2015-08-04 17:34:00,776,FALSE
2015-08-04 17:44:00,824,FALSE
2015-08-04 17:54:00,919,FALSE
2015-08-04 18:04:00,882,FALSE
2015-08-04 18:14:00,809,FALSE
2015-08-04 18:24:00,801,FALSE
2015-08-04 18:31:00,662,FALSE
2015-08-04 18:41:00,536,FALSE
2015-08-04 18:51:00,366,FALSE
2015-08-04 19:01:00,230,FALSE
2015-08-04 19:11:00,157,FALSE
2015-08-04 23:21:00,124,FALSE
2015-08-04 23:41:00,151,FALSE
2015-08-05 09:01:00,160,FALSE
2015-08-05 09:11:00,139,FALSE
2015-08-05 12:27:00,239,FALSE
2015-08-05 12:47:00,152,FALSE
2015-08-05 12:57:00,188,FALSE
2015-08-05 13:27:00,297,FALSE
2015-08-05 14:17:00,295,FALSE
2015-08-05 14:27:00,319,FALSE
2015-08-05 14:47:00,423,FALSE
2015-08-05 14:57:00,364,FALSE
2015-08-05 15:06:00,343,FALSE
2015-08-05 15:27:00,344,FALSE
2015-08-05 15:37:00,374,FALSE
2015-08-05 15:47:00,308,FALSE
2015-08-05 15:56:00,347,FALSE
2015-08-05 16:07:00,282,FALSE
2015-08-05 16:46:00,239,FALSE
2015-08-05 16:56:00,264,FALSE
2015-08-05 17:06:00,255,FALSE
2015-08-05 17:16:00,240,FALSE
2015-08-05 17:36:00,279,FALSE
2015-08-05 17:46:00,288,FALSE
2015-08-05 17:57:00,361,FALSE
2015-08-05 18:26:00,258,FALSE
2015-08-05 18:36:00,201,FALSE
2015-08-05 18:46:00,198,FALSE
2015-08-05 18:56:00,165,FALSE
2015-08-05 19:06:00,145,FALSE
2015-08-06 01:58:00,125,FALSE
2015-08-06 15:08:00,200,FALSE
2015-08-06 15:18:00,214,FALSE
2015-08-06 15:38:00,297,FALSE
2015-08-06 15:58:00,332,FALSE
2015-08-06 16:08:00,379,FALSE
2015-08-06 16:18:00,391,FALSE
2015-08-06 16:28:00,277,FALSE
2015-08-06 16:58:00,256,FALSE
2015-08-06 17:08:00,318,FALSE
2015-08-06 17:18:00,326,FALSE
2015-08-06 17:38:00,342,FALSE
2015-08-06 17:48:00,272,FALSE
2015-08-06 18:18:00,173,FALSE
2015-08-06 18:28:00,141,FALSE
2015-08-06 18:48:00,153,FALSE
2015-08-06 18:58:00,172,FALSE
2015-08-06 19:28:00,171,FALSE
2015-08-06 23:48:00,81,FALSE
2015-08-07 05:40:00,99,FALSE
2015-08-07 09:10:00,150,FALSE
2015-08-07 09:20:00,173,FALSE
2015-08-07 09:40:00,217,FALSE
2015-08-07 10:00:00,330,FALSE
2015-08-07 10:10:00,369,FALSE
2015-08-07 10:40:00,521,FALSE
2015-08-07 10:50:00,712,FALSE
2015-08-07 11:00:00,648,FALSE
2015-08-07 11:10:00,623,FALSE
2015-08-07 11:20:00,615,FALSE
2015-08-07 11:30:00,631,FALSE
2015-08-07 11:40:00,612,FALSE
2015-08-07 11:50:00,706,FALSE
2015-08-07 12:00:00,685,FALSE
2015-08-07 12:10:00,546,FALSE
2015-08-07 12:30:00,628,FALSE
2015-08-07 12:40:00,635,FALSE
2015-08-07 12:50:00,736,FALSE
2015-08-07 13:00:00,725,FALSE
2015-08-07 13:10:00,773,FALSE
2015-08-07 13:20:00,587,FALSE
2015-08-07 13:30:00,701,FALSE
2015-08-07 13:40:00,819,FALSE
2015-08-07 13:50:00,832,FALSE
2015-08-07 14:00:00,911,FALSE
2015-08-07 14:10:00,943,FALSE
2015-08-07 14:20:00,948,FALSE
2015-08-07 14:30:00,796,FALSE
2015-08-07 14:40:00,709,FALSE
2015-08-07 14:50:00,613,FALSE
2015-08-07 15:00:00,683,FALSE
2015-08-07 15:10:00,689,FALSE
2015-08-07 15:20:00,800,FALSE
2015-08-07 15:50:00,826,FALSE
2015-08-07 16:07:00,617,FALSE
2015-08-07 16:17:00,636,FALSE
2015-08-07 16:27:00,707,FALSE
2015-08-07 16:37:00,762,FALSE
2015-08-07 16:47:00,615,FALSE
2015-08-07 16:57:00,540,FALSE
2015-08-07 17:07:00,601,FALSE
2015-08-07 17:17:00,742,FALSE
2015-08-07 17:27:00,611,FALSE
2015-08-07 17:37:00,577,FALSE
2015-08-07 17:47:00,571,FALSE
2015-08-07 18:17:00,342,FALSE
2015-08-07 18:37:00,295,FALSE
2015-08-07 18:47:00,269,FALSE
2015-08-07 18:57:00,200,FALSE
2015-08-07 19:37:00,101,FALSE
2015-08-07 19:47:00,189,FALSE
2015-08-07 19:57:00,137,FALSE
2015-08-07 20:07:00,118,FALSE
2015-08-07 20:17:00,138,FALSE
2015-08-07 20:27:00,145,FALSE
2015-08-07 20:37:00,120,FALSE
2015-08-07 20:47:00,130,FALSE
2015-08-07 21:17:00,109,FALSE
2015-08-07 21:37:00,110,FALSE
2015-08-07 23:47:00,85,FALSE
2015-08-08 03:58:00,62,FALSE
2015-08-08 08:48:00,175,FALSE
2015-08-08 09:08:00,201,FALSE
2015-08-08 09:28:00,185,FALSE
2015-08-08 09:38:00,231,FALSE
2015-08-08 09:48:00,255,FALSE
2015-08-08 09:58:00,267,FALSE
2015-08-08 10:08:00,280,FALSE
2015-08-08 10:18:00,279,FALSE
2015-08-08 11:08:00,345,FALSE
2015-08-08 11:18:00,240,FALSE
2015-08-08 11:28:00,241,FALSE
2015-08-08 11:38:00,247,FALSE
2015-08-08 11:58:00,279,FALSE
2015-08-08 12:38:00,251,FALSE
2015-08-08 13:18:00,275,FALSE
2015-08-08 13:28:00,296,FALSE
2015-08-08 13:58:00,355,FALSE
2015-08-08 14:28:00,289,FALSE
2015-08-08 14:38:00,278,FALSE
2015-08-08 14:48:00,167,FALSE
2015-08-08 14:58:00,122,FALSE
2015-08-08 15:38:00,152,FALSE
2015-08-08 16:53:00,86,FALSE
2015-08-08 17:03:00,81,FALSE
2015-08-08 17:23:00,88,FALSE
2015-08-08 17:33:00,102,FALSE
2015-08-08 17:43:00,93,FALSE
